ch_name,weight,x,y,z,name,sub_name,WMvsGM,LvsR,Anat,Desikan_Killiany,fsaverageINF_coord_1,fsaverageINF_coord_2,fsaverageINF_coord_3,ScannerNativeRAS_coord_1,ScannerNativeRAS_coord_2,ScannerNativeRAS_coord_3,MGRID_coord_1,MGRID_coord_2,MGRID_coord_3,subINF_coord_1,subINF_coord_2,subINF_coord_3
sub-07 RPCu6,0.019940582779185298,9.202104491,-47.29918943,52.28193066,RPCu6,sub-07 RPCu6,GM,R,Paracentral Lobule,paracentral,-28.77553177,-40.43430328,47.80457687,2.905502441,-35.66780103,64.93819888,119.222,91.4444,178.778,-35.11014938,-56.10663223,44.35864639
sub-02 LACC3,-0.019864254050447214,-7.664065754,35.05791957,-13.66175712,LACC3,sub-02 LACC3,GM,L,Medial Orbitofrontal Cortex,medialorbitofrontal,33.14324188,75.78856659,-38.43057632,-10.38825519,56.70334207,-67.52557983,137.2,143.9,86.6,36.23820114,97.64524841,-22.28024864
sub-05 LOFC3,-0.019754876896840468,-19.28135556,29.63567888,-21.05082921,LOFC3,sub-05 LOFC3,GM,L,Lateral Orbitofrontal Cortex,lateralorbitofrontal,10.77907562,70.37634277,-50.1047554,-17.84623836,40.224146,-16.32871951,146.143,123.429,97.4286,23.23795128,86.42480469,-9.279215813
sub-03 LSR4,0.019725919673906474,-56.11154567,-47.32620156,6.455292917,LSR4,sub-03 LSR4,GM,L,Banks of Superior Temporal Sulcus (STS),bankssts,-36.4105835,-41.28025055,-21.29623604,-53.68432301,-6.162508205,20.25250697,184.167,102.0,171.833,-41.45743179,-56.73890305,-22.07476425
sub-02 LpFG3,-0.019670321595829453,-30.09762264,-70.4945876,-3.570268925,LpFG3,sub-02 LpFG3,WM,L,Cerebral WM,Left-Cerebral-White-Matter,5.797129631,-67.19551086,-42.30467987,-30.18825526,-49.19667053,-76.12557983,157.0,152.5,192.5,-6.880048752,-81.52400208,-61.97212601
sub-02 LITG8,0.01966614446393901,-56.55890612,-50.11039707,-11.19588643,LITG8,sub-02 LITG8,GM,L,Inferior Temporal Gyrus (ITG),inferiortemporal,-36.44805527,-45.32360077,-38.23719025,-54.68825525,-28.196668,-81.62557983,181.5,158.0,171.5,-38.93820953,-46.87498474,-57.81235123
sub-08 LpTh9,-0.019420375552178886,-37.58826856,-33.31628981,12.45215044,LpTh9,sub-08 LpTh9,GM,L,Superior Temporal Gyrus (STG),superiortemporal,-25.48920441,-11.4252243,-5.530233383,-35.2803421,-12.02050781,-11.76753998,161.5,138.0,162.0,-24.43906021,-13.99941158,-7.730086327
sub-02 LOFC8,0.019416046738945533,-44.84013456,32.24156841,-6.963923931,LOFC8,sub-02 LOFC8,GM,L,Inferior Frontal Gyrus (IFG),parstriangularis,-15.59735298,72.99346924,-26.86034584,-45.18825519,52.30334159,-65.12557983,172.0,141.5,91.0,-17.4131279,90.19091034,-30.48072815
sub-05 RpIN14,-0.01928625681943189,21.92437838,-48.68933054,49.51958802,RpIN14,sub-05 RpIN14,GM,R,Superior Parietal Lobule,superiorparietal,-29.33556938,-33.79667282,47.91320038,19.7517594,-42.43825361,5.191279207,108.545,101.909,180.091,-12.7318821,-83.14940643,30.26424217
sub-08 LpTh13,-0.019153884251053212,-52.58850633,-37.83615613,19.40746827,LpTh13,sub-08 LpTh13,GM,L,Supramarginal Gyrus,supramarginal,-35.54137421,-26.75993729,-0.625579119,-49.1133421,-18.68750781,-7.767539978,175.333,134.0,168.667,-32.40749741,-33.80963898,0.455418944
sub-08 Lins6,-0.018943037339431715,-39.63595906,14.18601069,-3.174241061,Lins6,sub-08 Lins6,GM,L,Insula,insula,-8.997418404,47.00363541,-36.21582794,-35.7803421,36.97949219,-2.267539978,162.0,128.5,113.0,-8.843500137,54.10596848,1.041280206
sub-06 RpIN4,0.018848471774942255,54.11209905,-11.29269958,-0.166202018,RpIN4,sub-06 RpIN4,GM,R,Superior Temporal Gyrus (STG),superiortemporal,27.88647079,11.049119,-25.61965179,52.37416077,18.80459595,3.141479492,81.25,139.75,138.5,31.60452652,8.160491467,-25.82016754
sub-06 RpTh5,0.018521035304315373,32.48493805,-27.26466508,4.195438232,RpTh5,sub-06 RpTh5,WM,R,Cerebral WM,Right-Cerebral-White-Matter,-13.52013493,-17.8368206,-34.56581497,32.12416077,3.804595947,4.891479492,101.5,138.0,153.5,-12.96671009,-6.08138752,-46.53864288
sub-05 RpCN13,-0.01850524221939222,20.62435325,-68.4196668,50.38951784,RpCN13,sub-05 RpCN13,GM,R,Inferior Parietal Lobule,inferiorparietal,-12.71275043,-70.51537323,43.31122971,17.54675953,-57.7222537,-0.524720453,110.75,107.625,195.375,-13.54762077,-95.79084778,5.492880344
sub-05 RpTh11,-0.018492143329288425,56.93251323,-35.77672691,34.60742447,RpTh11,sub-05 RpTh11,GM,R,Supramarginal Gyrus,supramarginal,38.83478928,-20.99099159,16.98952866,51.86815749,-26.77625368,-3.470720277,76.4286,110.571,164.429,38.01843643,-31.53717041,-1.489059091
sub-08 Lins12,-0.018177174728847823,-18.83052249,26.47313955,51.60189648,Lins12,sub-08 Lins12,WM,L,Cerebral WM,Left-Cerebral-White-Matter,14.20394611,63.15984726,47.17296219,-15.7803421,23.64649219,49.89916002,142.0,76.3333,126.333,17.23342133,37.61330795,95.55314636
sub-02 LACC2,-0.018075254158521938,-6.18769238,32.32175882,-18.56681193,LACC2,sub-02 LACC2,GM,L,Medial Orbitofrontal Cortex,medialorbitofrontal,33.30935287,68.58892822,-41.11460876,-8.744255189,54.85884185,-71.95857983,135.556,148.333,88.4445,36.05272675,98.16448212,-36.79429626
sub-06 RsCC12,0.018064716173889307,44.93677842,42.31242279,32.16574811,RsCC12,sub-06 RsCC12,GM,R,Rostral Middle Frontal Gyrus,rostralmiddlefrontal,12.59554768,83.09893036,8.371646404,48.37416077,57.92959595,42.39147949,85.25,100.5,99.375,20.42742157,67.32579041,36.29761124
sub-06 RsCC9,-0.017771243557624793,33.51117925,37.75641542,21.33582333,RsCC9,sub-06 RsCC9,GM,R,Rostral Middle Frontal Gyrus,rostralmiddlefrontal,7.779298782,84.84781647,12.69538593,37.22416077,56.90459595,33.09147949,96.4,109.8,100.4,11.78396225,79.90887451,37.16979599
sub-08 RAMY13,-0.017749825789683975,62.74053794,-6.753617311,-24.06714206,RAMY13,sub-08 RAMY13,GM,R,Middle Temporal Gyrus (MTG),middletemporal,37.59872055,10.11346054,-57.53981781,57.2196579,24.97949219,-31.76753998,69.0,158.0,125.0,45.31800461,40.21062088,-45.63889313
sub-06 RaIN1,-0.01770129667445225,37.80015445,10.96912802,-13.60650507,RaIN1,sub-06 RaIN1,GM,R,Insula,insula,7.974022388,44.55867767,-50.38260269,38.02416077,42.30459595,-2.308520508,95.6,145.2,115.0,1.888153195,48.08800888,-27.51885796
sub-07 LaTh12,-0.017646775707347438,-56.01803382,23.00144673,10.76667043,LaTh12,sub-07 LaTh12,GM,L,Inferior Frontal Gyrus (IFG),parsopercularis,-22.44385529,60.58511353,-8.465760231,-57.47249756,36.11019897,34.18259888,179.6,122.2,107.0,-23.48073578,67.63915253,-3.450302601
sub-02 AINS1,-0.01756522424339867,-39.82087686,3.563665381,-17.12112541,AINS1,sub-02 AINS1,GM,L,Insula,insula,-9.163350105,40.09553146,-49.3780632,-39.63225521,25.85933843,-77.51457983,166.444,153.889,117.444,-7.274130821,29.5898056,-40.43333817
sub-05 LpTh13,-0.017556468645627214,-56.70947937,-54.50085234,29.93635404,LpTh13,sub-05 LpTh13,GM,L,Supramarginal Gyrus,supramarginal,-36.24458313,-43.20998383,17.63699913,-54.0362362,-41.84725391,-5.232720172,182.333,112.333,179.5,-35.84781647,-48.4574852,1.310015082
sub-07 LRMD6,0.017418622525074427,-24.18382024,-13.51429257,-4.799451452,LRMD6,sub-07 LRMD6,WM,L,Pallidum,Left-Pallidum,11.02347279,16.9343977,-50.94109726,-26.87249756,4.777198975,17.04959888,149.0,139.333,138.333,16.63852024,14.70178986,-49.69514847
sub-07 LOfC5,0.017293456006068388,-27.64236171,33.5627608,-6.020452734,LOfC5,sub-07 LOfC5,WM,L,Cerebral WM,Left-Cerebral-White-Matter,1.330805928,80.07996368,-43.84112549,-31.69049756,49.56469897,22.10959888,153.818,134.273,93.5455,0.222048521,99.8015976,-34.79784393
sub-02 AINS11,0.017173715833176683,-37.39549606,-7.045111994,37.98269122,AINS11,sub-02 AINS11,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-11.49179554,20.78346443,48.66584778,-39.85525522,6.136336078,-32.29257983,166.667,108.667,137.167,-29.2179203,28.78826523,31.4335537
sub-07 LmCC16,-0.017121364016151684,-11.72383115,-38.39159392,48.54607828,LmCC16,sub-07 LmCC16,GM,L,Precuneus,precuneus,29.43889236,-30.13842201,41.38132858,-16.24749756,-27.13980103,61.75759888,138.375,94.625,170.25,33.42156982,-41.41473007,44.70888138
sub-07 LaTh7,-0.016853438438126696,-33.67615442,7.902935133,9.754061032,LaTh7,sub-07 LaTh7,GM,L,Inferior Frontal Gyrus (IFG),parsopercularis,-12.08894539,36.79895782,-19.81727219,-36.67249756,22.51019897,32.38259888,158.8,124.0,120.6,-17.87649918,46.55640411,-9.619128227
sub-02 RAMY4,0.016831130111878177,33.25336812,-3.941552009,-20.21972163,RAMY4,sub-02 RAMY4,WM,R,Cerebral WM,Right-Cerebral-White-Matter,-0.353804588,29.29354668,-59.52235413,28.47844479,19.97033765,-75.62557983,98.3333,152.0,123.333,-4.525074482,25.2203064,-51.2817421
sub-08 RaTh13,0.016746541262122844,51.03186194,8.174572689,2.549137939,RaTh13,sub-08 RaTh13,GM,R,Precentral Gyrus,precentral,26.34107018,35.97636414,-6.724997997,47.2196579,26.97949219,-1.767539978,79.0,128.0,123.0,35.37294388,38.17605591,16.24676895
sub-05 LpTh4,0.016696951004603697,-17.06257149,-30.82082307,12.61921497,LpTh4,sub-05 LpTh4,WM,L,Thalamus,Left-Thalamus-Proper,32.75145721,-16.13518143,-16.28731918,-17.2032384,-17.09725394,-12.39971974,145.5,119.5,154.75,25.34568596,-11.47447491,-29.10910225
sub-02 RaTh1,0.016448649416848225,-1.755150489,-7.123418931,5.033928078,RaTh1,sub-02 RaTh1,WM,R,Thalamus,Right-Thalamus-Proper,-37.71550369,14.21096516,-20.10549164,-5.18825522,12.10333675,-57.42557983,132.0,133.8,131.2,-50.35836792,16.60356522,-18.42637253
sub-07 LpIN8,-0.016293274147845416,-37.27493127,-20.38794153,13.83708048,LpIN8,sub-07 LpIN8,GM,L,Insula,insula,-16.76844025,8.934065819,-9.959853172,-39.01249756,-5.089801025,32.03259888,161.14,124.35,148.2,-16.05712509,6.811014652,-13.92803764
sub-07 RpTh10,0.016266494094848285,57.52412698,-27.91040067,11.11222753,RpTh10,sub-07 RpTh10,GM,R,Superior Temporal Gyrus (STG),superiortemporal,35.82116699,-12.84935093,-7.282532692,47.12750244,-9.389801025,33.38259888,75.0,123.0,152.5,36.89016342,-5.620553493,-2.873523474
sub-06 RmCC16,-0.016240920812352285,14.99492285,-39.70699138,41.09950913,RmCC16,sub-06 RmCC16,GM,R,Paracentral Lobule,paracentral,-28.21955681,-29.97401619,40.84519577,17.42416077,-16.69540405,34.49147949,116.2,108.4,174.0,-35.69966888,-43.40805817,41.79969406
sub-05 LMiC9,-0.016219833004502988,-23.19762652,52.34028832,40.81176843,LMiC9,sub-05 LMiC9,GM,L,Rostral Middle Frontal Gyrus,rostralmiddlefrontal,12.68598843,93.59255981,17.78767395,-16.87023842,36.15274676,34.93357743,145.167,72.1667,101.5,27.07271576,64.63443756,64.40623474
sub-02 RpHp10,-0.016190075430696386,67.9708349,-23.9352542,-5.721883409,RpHp10,sub-02 RpHp10,GM,R,Middle Temporal Gyrus (MTG),middletemporal,40.59670258,-13.96170235,-43.74744415,60.31174477,-1.696664969,-63.62557983,66.5,140.0,145.0,50.16857147,-15.36059093,-34.93192291
sub-03 LSL1,-0.0159936519617077,-44.03369247,-34.21390727,4.308875827,LSL1,sub-03 LSL1,GM,L,Banks of Superior Temporal Sulcus (STS),bankssts,-29.23310471,-12.92838192,-9.218270302,-41.85032371,7.003490225,19.75250703,172.333,102.5,158.667,-45.30314636,-32.60337448,-22.41609383
sub-08 RPHC12,0.015960495245031327,65.68514219,-48.36331181,-9.685434811,RPHC12,sub-08 RPHC12,GM,R,Middle Temporal Gyrus (MTG),middletemporal,37.98001862,-41.67696762,-28.94379616,58.7196579,-18.27050781,-39.51753998,67.5,165.75,168.25,41.74983597,-39.18359375,-51.58940887
sub-07 RaTh2,-0.015605329010264289,9.693728979,-6.044468667,8.274301532,RaTh2,sub-07 RaTh2,WM,R,Thalamus,Right-Thalamus-Proper,-38.2974968,16.79580688,-14.01114273,3.127502441,10.61019897,31.38259888,119.0,125.0,132.5,-46.85834885,20.26826286,-10.61285686
sub-07 LaTh1,0.015507880188431768,-7.693073021,-11.12552867,6.653375032,LaTh1,sub-07 LaTh1,WM,L,Thalamus,Left-Thalamus-Proper,40.0078392,11.9039526,-15.93995857,-12.37249756,5.610198975,28.38259888,134.5,128.0,137.5,46.15938187,15.22628021,-14.459198
sub-05 LvPH11,-0.015503791541978456,-51.63707649,-61.40797485,25.92159498,LvPH11,sub-05 LvPH11,GM,L,Supramarginal Gyrus,supramarginal,-29.20795631,-55.2174263,16.16170883,-49.95323645,-45.59725398,-10.64971985,178.25,117.75,183.25,-29.19034386,-66.78050232,-4.271912098
sub-08 Lenc10,-0.015436147244736754,-65.27835476,-16.38263077,-20.92083505,Lenc10,sub-08 Lenc10,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-38.19920731,-1.619855404,-52.58909225,-60.4473421,18.14649219,-31.60053998,186.667,157.833,131.833,-44.59449387,25.63062477,-47.94104004
sub-05 RMiC9,-0.015402808371584297,16.06995071,53.08659177,48.08591302,RMiC9,sub-05 RMiC9,GM,R,Superior Frontal Gyrus,superiorfrontal,-22.01541138,87.39125824,28.38147736,19.7257594,35.08174687,37.67167727,108.571,69.4286,102.571,-17.93065643,66.07244873,57.95083237
sub-05 LHip8,0.015306709628252464,-53.86140418,-42.02095101,-9.684692123,LHip8,sub-05 LHip8,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-40.51234055,-29.4889164,-29.29330635,-52.90323627,-18.74725426,-29.29971874,181.2,136.4,156.4,-44.0484314,-22.97294426,-42.01097107
sub-02 LaTh9,0.015283384867606678,-37.54462457,16.44414641,14.02837007,LaTh9,sub-02 LaTh9,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-16.09288216,44.68519211,-15.49411964,-39.18825521,33.30333932,-49.12557983,166.0,125.5,110.0,-21.65647125,63.5390892,-18.09282112
sub-06 LHIP6,-0.014884815973778555,-51.00895895,-45.37112533,-15.25287952,LHIP6,sub-06 LHIP6,GM,L,Inferior Temporal Gyrus (ITG),inferiortemporal,-25.36116791,-42.69578552,-50.17916489,-45.62583923,-5.945404053,-9.608520508,179.25,152.5,163.25,-37.00271988,-25.50442886,-54.24766922
sub-06 LpTh2,0.014878660334662393,-15.39620895,-33.57569908,0.705651232,LpTh2,sub-06 LpTh2,WM,L,Thalamus,Left-Thalamus-Proper,25.96077347,-17.04858398,-26.09105301,-11.87583923,-0.195404053,3.891479492,145.5,139.0,157.5,26.06976891,-22.77617264,-38.51840591
sub-07 RPCu2,-0.014722840851302592,3.311321479,-35.88918767,36.20577553,RPCu2,sub-07 RPCu2,WM,R,Posterior Cingulate Cortex (PCC),ctx-rh-posteriorcingulate,-31.89397812,-23.58758926,25.23772621,-2.372497559,-22.38980103,51.88259888,124.5,104.5,165.5,-38.72933578,-35.61262512,19.28574562
sub-06 LpTh6,0.014720288786153304,-36.92936562,-31.66675985,0.053340896,LpTh6,sub-06 LpTh6,WM,L,Cerebral WM,Left-Cerebral-White-Matter,12.14564896,-13.03324127,-40.39632034,-31.37583923,1.971595947,5.224479492,165.0,137.667,155.333,-19.4962635,4.763724804,-14.62112999
sub-02 AINS6,-0.01463717635730619,-38.54339684,-1.188925343,10.36272957,AINS6,sub-02 AINS6,GM,L,Insula,insula,-14.13836288,28.2260704,-18.48171425,-39.68825522,16.55333732,-54.87557983,166.5,131.25,126.75,-18.93233871,35.5998764,-26.71477509
sub-07 LPCu10,-0.01450216576976177,-22.23966864,-60.87890703,65.24183602,LPCu10,sub-07 LPCu10,GM,L,Superior Parietal Lobule,superiorparietal,12.7204752,-56.72542572,59.29122162,-25.42849756,-51.44580103,73.04929888,147.556,83.3333,194.556,11.40823269,-70.9565506,55.49830627
sub-07 LmCC1,-0.014308369032926812,-11.51794702,35.16806533,22.65992266,LmCC1,sub-07 LmCC1,GM,L,Superior Frontal Gyrus,superiorfrontal,33.51337051,77.25717926,9.785448074,-17.99749756,46.86019897,48.63259888,140.125,107.75,96.25,34.08082199,84.75421906,21.67161942
sub-06 RPHG8,0.01429595872329646,54.4489093,-45.99722083,-5.913172518,RPHG8,sub-06 RPHG8,GM,R,Inferior Temporal Gyrus (ITG),inferiortemporal,36.92835999,-46.05570221,-33.90586472,50.62416077,-10.44540405,-9.108520508,83.0,152.0,167.75,35.05861282,-40.14476013,-54.34286118
sub-02 RpHp8,0.01419105110073851,57.24495711,-24.55216903,-8.190911629,RpHp8,sub-02 RpHp8,GM,R,Middle Temporal Gyrus (MTG),middletemporal,40.51992035,-13.1389389,-40.58690262,50.47844477,-2.029664997,-66.62557983,76.3333,143.0,145.333,46.41897583,-10.20320511,-28.51946831
sub-06 RpIN3,0.014177194824235736,48.56387705,-11.17112158,0.539728982,RpIN3,sub-06 RpIN3,GM,R,Superior Temporal Gyrus (STG),superiortemporal,27.88647079,11.049119,-25.61965179,47.37416077,18.80459595,4.141479492,86.25,138.75,138.5,27.37775421,10.61391926,-24.95921326
sub-07 LpIN6,-0.014176612345460958,-39.11733314,-16.39484191,9.277410852,LpIN6,sub-07 LpIN6,GM,L,Insula,insula,-15.84563828,14.52738857,-14.03312016,-40.69249756,-0.609801025,28.42259888,162.82,127.96,143.72,-15.05572128,9.991242409,-14.92160606
sub-08 RAMY1,-0.014076773474235468,16.20708563,-7.187041018,-22.37174751,RAMY1,sub-08 RAMY1,WM,R,Hippocampus,Right-Hippocampus,2.530768633,7.001278877,-61.13731003,14.5529579,24.97949219,-29.76753998,111.6667,156.0,125.0,-24.50858116,31.9829731,-35.83473206
sub-06 LmCC10,-0.014054567871658567,-6.109279266,-9.829484532,29.40708036,LmCC10,sub-06 LmCC10,GM,L,Posterior Cingulate Cortex,posteriorcingulate,40.4777565,9.675883293,12.89944077,-0.804839233,13.16159595,32.46247949,134.429,110.429,144.143,44.84360504,0.260774314,18.45436287
sub-06 RpIN6,0.013881521886837308,64.93248155,-11.10357658,-2.007079268,RpIN6,sub-06 RpIN6,GM,R,Superior Temporal Gyrus (STG),superiortemporal,38.22633743,1.374336988,-28.22336388,62.12416077,19.30459595,0.891479492,71.5,142.0,138.0,40.87425232,3.133336544,-52.41602707
sub-08 RpTh4,-0.01384226610473645,21.06617832,-29.61805266,5.236261296,RpTh4,sub-08 RpTh4,WM,R,Thalamus,Right-Thalamus-Proper,-21.16871643,-23.2881031,-25.12005424,18.5526579,-7.020507813,-17.10053998,107.667,143.333,157.0,-39.85277557,-11.53195477,-18.59082985
sub-05 LMiC3,-0.013780065053830807,-12.41499816,18.26108266,32.735662,LMiC3,sub-05 LMiC3,GM,L,Caudal Anterior Cingulate Cortex,caudalanteriorcingulate,32.75444031,55.10125351,24.04162407,-9.203238875,13.31974652,17.43357848,137.5,89.6667,124.333,43.7879715,38.21571732,43.61553574
sub-05 LMiC2,-0.013724912302694922,-10.90300616,12.32134762,31.36419802,LMiC2,sub-05 LMiC2,GM,L,Caudal Anterior Cingulate Cortex,caudalanteriorcingulate,32.66601181,44.49629974,28.41932106,-8.203238934,9.319746473,14.43357866,136.5,92.6667,128.333,44.28305817,36.66939163,38.03447723
sub-02 RpTh2,0.013693539054566158,7.048792295,-26.13053641,5.422933307,RpTh2,sub-02 RpTh2,WM,R,Thalamus,Right-Thalamus-Proper,-31.18728828,-11.18108273,-20.47387505,3.240744766,-6.553665483,-59.19657983,123.571,135.571,149.857,-42.21082687,-12.92703247,-22.60232544
sub-06 LpTh10,-0.013659598197972475,-58.56935475,-29.11104418,-1.325208868,LpTh10,sub-06 LpTh10,GM,L,Banks of Superior Temporal Sulcus (STS),bankssts,-39.52744293,-15.77508163,-23.83740807,-50.97583923,4.904595947,6.091479492,184.6,136.8,152.4,-43.14535141,-22.341959,-18.84172249
sub-08 LPHC10,-0.01340115254891027,-50.65966156,-43.14676931,-8.113583561,LPHC10,sub-08 LPHC10,GM,L,Middle Temporal Gyrus (MTG),middletemporal,-37.46144104,-35.68070221,-40.56611633,-47.7803421,-11.52050781,-33.76753998,174.0,160.0,161.5,-48.65428543,-25.12046051,-43.25104904
sub-07 RpIN15,-0.013165802769172015,36.22808134,-24.97429675,25.51206729,RpIN15,sub-07 RpIN15,WM,R,Cerebral WM,Right-Cerebral-White-Matter,24.23534393,0.024904072,-3.588682175,27.32750244,-9.469801025,45.50259888,94.8,110.88,152.58,23.82705307,1.727149546,-2.047762632
sub-05 LMiC7,-0.012986303887079506,-19.77336251,40.95947337,38.46792715,LMiC7,sub-05 LMiC7,GM,L,Rostral Middle Frontal Gyrus,rostralmiddlefrontal,13.22179985,81.74107361,31.01095009,-14.45323856,28.40274668,29.35027777,142.75,77.75,109.25,26.77088356,68.30154419,62.2841835
sub-07 LaTh8,-0.012978065814096449,-37.76045722,10.92396793,9.529594032,LaTh8,sub-07 LaTh8,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-17.49138641,40.4245224,-11.44522858,-40.47249756,25.31019897,32.38259888,162.6,124.0,117.8,-23.45231247,51.10229874,-1.74214983
sub-07 LPCu3,-0.012865344163678022,-9.960219614,-39.14829207,37.53097478,LPCu3,sub-07 LPCu3,GM,L,Isthmus Cingulate Cortex,isthmuscingulate,31.10617828,-35.03874207,30.60572624,-14.30149756,-26.03280103,51.95359888,136.429,104.429,169.143,38.70677948,-45.42862701,25.7036171
sub-02 LRCS8,0.01252442624824786,-39.78043712,-48.51607709,31.95567207,LRCS8,sub-02 LRCS8,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-17.548172,-43.29283524,35.99345398,-41.18825525,-33.69666867,-43.62557983,168.0,120.0,177.0,-33.65408707,-65.415802,8.022161484
sub-02 LpTh5,0.012486843587690453,-31.16357141,-30.2483794,11.81380897,LpTh5,sub-02 LpTh5,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-20.87730408,-1.294034123,-10.24442959,-32.48825524,-12.19666612,-57.32557983,159.3,133.7,155.5,-28.33074951,-10.61718655,-22.36882591
sub-05 LvPH9,0.012434283651130404,-42.09694199,-56.93712933,25.47591422,LvPH9,sub-05 LvPH9,GM,L,Supramarginal Gyrus,supramarginal,-26.94522285,-59.39286423,10.83930397,-40.95323698,-41.84725395,-10.14971988,169.25,117.25,179.5,-29.18840599,-64.96524811,2.808540106
sub-02 AINS10,0.012347930065905127,-37.37519589,-5.801691093,32.40416487,AINS10,sub-02 AINS10,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-22.90126419,38.78144836,24.92021561,-39.58825522,8.303336336,-36.82557983,166.4,113.2,135.0,-29.50942421,28.82651711,30.94945145
sub-07 LaTh4,-0.01228893402667667,-20.29997678,-1.138067669,8.672912662,LaTh4,sub-07 LaTh4,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-12.593997,32.62642097,-19.66870499,-24.20549756,14.44319897,30.88259888,146.333,125.5,128.667,-11.37319088,33.685009,-16.97293091
sub-07 RpTh4,0.012190006048320793,25.06110748,-27.36790367,6.122623282,RpTh4,sub-07 RpTh4,WM,R,Thalamus,Right-Thalamus-Proper,-18.70798302,-21.18327904,-28.45852852,17.87750244,-8.889801025,27.38259888,104.25,129.0,152.0,-13.74092102,-15.34000015,-36.85709763
sub-05 LaTh5,-0.0121223272550591,-21.19225136,8.067234318,10.59985339,LaTh5,sub-05 LaTh5,WM,L,Cerebral WM,Left-Cerebral-White-Matter,-14.46501637,35.45890427,-15.8651123,-19.03623829,12.98574622,-0.89972043,147.333,108.0,124.667,-12.39064598,39.668293,0.828573525
sub-02 CINS5,-0.01211878071935228,-37.2071945,-15.47432329,9.219149872,CINS5,sub-02 CINS5,GM,L,Insula,insula,-15.6832943,18.64314461,-14.93880749,-38.18825523,2.703335668,-57.82557983,165.0,134.2,140.6,-21.79425049,14.30876541,-28.40637207
sub-06 LmCC13,-0.012052780150919365,-6.188737951,-24.95345158,34.92711473,LmCC13,sub-06 LmCC13,GM,L,Posterior Cingulate Cortex,posteriorcingulate,38.13425827,-8.078537941,17.30668068,-1.375839233,-1.695404053,33.89147949,135.0,109.0,159.0,41.05703354,-25.3554287,17.60457993
sub-07 LpTh3,0.011991644889198577,-19.74540102,-31.71146667,1.446406032,LpTh3,sub-07 LpTh3,WM,L,Thalamus,Left-Thalamus-Proper,22.89651108,-19.97616577,-28.20415497,-22.37249756,-13.38980103,20.38259888,144.5,136.0,156.5,20.84662628,-15.96805382,-38.7375946
sub-02 CINS1,-0.011969222336828372,-42.77461939,-5.352410804,-9.361154701,CINS1,sub-02 CINS1,GM,L,Insula,insula,-14.08713436,34.98006439,-37.82805634,-42.61725522,15.73233723,-72.48257983,169.429,148.857,127.571,-11.27056408,27.28847885,-37.06415939
sub-03 LSL3,0.011830086707307208,-52.99320322,-29.51204981,3.564826022,LSL3,sub-03 LSL3,GM,L,Banks of Superior Temporal Sulcus (STS),bankssts,-39.91068268,-14.61056995,-26.31849861,-50.11732322,11.87048965,20.25250697,180.6,102.0,153.8,-46.48740005,-24.68750954,-20.72188187
sub-06 RaTh12,0.011820209044315973,53.37787899,21.62586382,31.55264671,RaTh12,sub-06 RaTh12,GM,R,Rostral Middle Frontal Gyrus,rostralmiddlefrontal,17.69704437,66.5725708,15.12682819,54.95746077,39.63759595,36.89147949,78.6667,106.0,117.667,30.67594528,46.89962006,29.73294449
sub-07 LRMD10,0.01174945183574929,-45.82332702,-14.44496867,-6.431226968,LRMD10,sub-07 LRMD10,GM,L,Superior Temporal Gyrus (STG),superiortemporal,-22.63295746,17.92284775,-30.8891201,-46.37249756,3.610198975,14.38259888,168.5,142.0,139.5,-19.58939743,18.12278748,-28.10489464
sub-06 LaIN10,-0.011266856383622478,-28.40557355,25.57930562,39.10512613,LaIN10,sub-06 LaIN10,GM,L,Rostral Middle Frontal Gyrus,rostralmiddlefrontal,0.282230079,67.81066132,34.47206116,-18.77583923,42.30459595,49.69147949,152.4,93.2,115.0,9.767175674,60.83034515,56.17932892
sub-06 RsCC10,0.011222327429846623,37.14311677,39.51547969,24.90978966,RsCC10,sub-06 RsCC10,GM,R,Rostral Middle Frontal Gyrus,rostralmiddlefrontal,10.1056633,84.69342804,9.932026863,40.79086077,57.47129595,36.22447949,92.8333,106.667,99.8333,16.48405552,72.36199188,37.17073441
sub-05 RpCN12,-0.011078497939491937,19.32767415,-62.5530424,48.85225137,RpCN12,sub-05 RpCN12,GM,R,Superior Parietal Lobule,superiorparietal,-10.23254967,-65.53000641,47.32521057,16.58275959,-52.77625369,0.386279493,111.714,106.714,190.429,-16.91076279,-90.53488159,19.9506321
sub-07 LRMD13,0.010901021866858554,-61.90156202,-14.76280367,-7.720782968,LRMD13,sub-07 LRMD13,GM,L,Superior Temporal Gyrus (STG),superiortemporal,-37.93088531,-1.628746271,-29.62969589,-60.87249756,3.110198975,12.38259888,183.0,144.0,140.0,-41.59623337,2.387531638,-39.09965134
